POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
12013,12.58,9.41,47.22,2.51,1.39,0.0,-4.25,-33.22,34.49,33.62,-14.7,2.69,0.0,103.75,-12.02,91.73
12014,7.09,5.72,45.72,1.45,0.94,0.0,-4.31,-34.15,38.99,34.94,-14.34,2.68,0.0,96.41,-11.66,84.75
12015,13.64,6.6,46.72,1.99,0.94,0.0,-3.82,-33.3,35.41,34.5,-14.87,2.65,0.0,102.69,-12.22,90.47
12016,11.82,9.13,43.49,3.22,0.96,0.0,-1.21,-34.76,37.84,35.32,-14.33,2.67,0.0,105.81,-11.66,94.15
12017,13.83,8.59,46.21,2.73,0.74,0.0,-3.75,-32.91,38.02,34.53,-14.91,2.65,0.0,107.99,-12.26,95.73
12018,12.39,9.91,45.42,2.42,0.93,0.0,-2.03,-31.92,42.38,33.61,-15.16,2.66,0.0,113.11,-12.5,100.61
12019,5.86,9.97,44.51,2.35,1.04,0.0,-3.9,-33.12,39.16,35.19,-15.12,2.65,0.0,101.06,-12.47,88.59
12020,11.11,10.34,49.46,1.99,0.25,0.0,-3.95,-33.15,36.26,34.4,-14.97,2.66,0.0,106.7,-12.31,94.39
12021,11.1,10.47,46.49,1.78,0.79,0.0,-3.81,-32.5,35.2,33.39,-15.05,2.63,0.0,102.92,-12.41,90.51
12022,12.89,6.25,43.02,2.92,0.04,0.0,-3.18,-33.58,34.42,35.23,-14.64,2.68,0.0,98.0,-11.96,86.04
12023,14.14,7.45,44.94,1.66,2.44,0.0,-4.32,-33.05,33.73,34.05,-14.69,2.72,0.0,101.04,-11.97,89.07
12024,20.43,7.96,46.21,2.57,0.88,0.0,-3.77,-31.64,32.12,33.75,-15.34,2.69,0.0,108.53,-12.64,95.88
12025,13.98,8.52,45.14,2.65,0.52,0.0,-3.84,-33.24,34.88,34.78,-15.22,2.66,0.0,103.4,-12.56,90.84
12026,11.7,8.05,45.82,1.78,2.2,0.0,-2.57,-32.27,37.32,33.28,-14.96,2.63,0.0,105.3,-12.33,92.97
12027,14.84,6.85,50.28,1.23,3.53,0.0,-4.6,-33.18,35.59,33.07,-13.97,2.63,0.0,107.59,-11.35,96.24
12028,12.3,11.04,53.6,2.58,0.15,0.0,-3.81,-31.98,34.79,34.03,-15.1,2.64,0.0,112.68,-12.46,100.22
12029,11.35,8.6,42.18,2.11,0.42,0.0,-3.65,-32.64,36.81,33.25,-14.49,2.67,0.0,98.43,-11.82,86.61
12030,16.79,7.99,45.79,3.17,0.12,0.0,-4.61,-32.83,33.11,33.46,-14.89,2.68,0.0,103.0,-12.21,90.79
12031,11.36,9.05,45.27,2.9,1.69,0.0,-3.22,-31.39,36.74,32.77,-15.28,2.67,0.0,105.18,-12.61,92.57
12032,15.11,8.3,46.85,2.09,0.22,0.0,-4.34,-33.01,34.83,34.11,-14.61,2.63,0.0,104.16,-11.98,92.18
12033,11.29,9.68,44.45,2.22,0.98,0.0,-4.22,-33.74,38.11,35.08,-14.43,2.65,0.0,103.84,-11.78,92.06
12034,10.75,6.37,49.17,2.26,0.88,0.0,-3.72,-32.37,37.9,34.36,-15.02,2.63,0.0,105.59,-12.39,93.2
12035,15.69,14.12,43.29,3.31,0.31,0.0,-3.54,-32.32,39.42,33.51,-15.23,2.67,0.0,113.79,-12.56,101.23
12036,13.91,10.08,47.37,1.92,0.31,0.0,-4.16,-32.24,35.53,33.95,-14.95,2.66,0.0,106.66,-12.3,94.36
12037,12.84,7.39,45.65,2.11,4.27,0.0,-4.15,-32.11,38.47,33.51,-14.82,2.66,0.0,107.99,-12.16,95.83
12038,17.48,7.56,48.29,1.59,0.93,0.0,-4.14,-32.69,34.84,34.07,-14.8,2.65,0.0,107.94,-12.15,95.79
12039,13.7,9.88,42.09,1.47,0.47,0.0,-3.11,-33.95,36.25,34.91,-14.83,2.65,0.0,101.72,-12.18,89.54
12040,12.64,9.16,47.26,1.8,0.92,0.0,-4.24,-32.94,36.52,33.32,-14.69,2.66,0.0,104.44,-12.03,92.41
12041,9.61,8.63,44.13,2.72,2.82,0.0,-2.86,-33.7,37.63,34.3,-14.67,2.65,0.0,103.28,-12.02,91.26
12042,13.46,5.67,44.39,2.08,0.55,0.0,-4.42,-32.68,35.63,34.16,-14.44,2.64,0.0,98.84,-11.79,87.04
12043,12.14,9.36,43.36,2.28,1.87,0.0,-2.72,-33.69,35.55,35.38,-15.22,2.66,0.0,103.53,-12.56,90.97
12044,13.72,8.83,44.52,2.64,0.25,0.0,-1.72,-33.83,36.13,35.3,-14.46,2.61,0.0,105.82,-11.85,93.97
12045,9.84,5.94,44.44,1.5,3.0,0.0,-4.34,-32.37,38.37,33.22,-14.63,2.63,0.0,99.6,-12.01,87.59
12046,16.55,7.61,47.83,2.41,3.32,0.0,-4.95,-32.55,32.22,33.84,-14.68,2.68,0.0,106.27,-11.99,94.28
12047,14.51,8.79,41.83,1.8,1.55,0.0,-3.58,-32.98,36.69,34.38,-14.94,2.65,0.0,103.01,-12.29,90.72
12048,10.06,5.57,45.63,1.62,1.93,0.0,-4.4,-33.22,35.84,34.4,-14.61,2.67,0.0,97.43,-11.94,85.5
12049,10.06,7.03,50.56,2.15,0.33,0.0,-4.55,-32.9,36.78,33.8,-14.64,2.65,0.0,103.27,-11.99,91.28
12050,14.98,8.54,43.23,3.52,0.61,0.0,-3.76,-32.1,34.99,33.89,-15.55,2.68,0.0,103.91,-12.87,91.03
12051,14.01,9.17,45.81,2.27,0.65,0.0,-4.26,-31.47,35.65,33.62,-15.37,2.65,0.0,105.46,-12.72,92.74
12052,14.1,9.4,43.14,1.52,0.27,0.0,-2.65,-32.28,37.92,34.0,-14.77,2.62,0.0,105.42,-12.15,93.28
12053,12.94,9.21,47.62,3.37,0.02,0.0,-4.59,-33.47,37.01,35.39,-14.98,2.68,0.0,107.52,-12.31,95.21
12054,15.02,12.6,45.56,3.75,0.83,0.0,-4.0,-33.4,34.6,34.49,-15.26,2.69,0.0,109.45,-12.57,96.88
12055,18.48,9.63,50.27,3.21,0.76,0.0,-3.29,-33.63,33.0,34.42,-14.53,2.65,0.0,112.86,-11.88,100.97
12056,15.37,7.25,48.33,2.28,0.16,0.0,-4.22,-32.52,37.99,34.27,-14.99,2.63,0.0,108.92,-12.36,96.55
12057,8.71,11.09,41.58,2.41,0.65,0.0,-2.81,-34.33,38.66,34.82,-14.43,2.66,0.0,100.78,-11.76,89.01
12058,15.51,9.7,47.68,3.68,1.05,0.0,-3.73,-34.17,35.67,35.06,-14.48,2.67,0.0,110.46,-11.81,98.64
12059,13.17,7.06,42.59,2.42,1.04,0.0,-3.87,-33.54,38.26,34.86,-14.83,2.62,0.0,102.0,-12.21,89.79
12060,10.17,8.44,44.59,2.61,2.08,0.0,-3.67,-33.2,38.09,34.2,-14.66,2.64,0.0,103.3,-12.02,91.28
12061,12.8,8.27,49.65,2.75,0.72,0.0,-4.34,-33.48,34.88,35.25,-14.57,2.69,0.0,106.5,-11.88,94.62
12062,10.91,7.69,46.24,2.66,1.5,0.0,-4.02,-33.57,35.8,34.71,-14.33,2.67,0.0,101.92,-11.66,90.26
12063,13.21,7.35,46.86,2.62,1.46,0.0,-4.18,-33.12,35.67,34.67,-15.32,2.67,0.0,104.53,-12.65,91.88
12064,12.08,9.77,43.79,3.5,0.38,0.0,-1.31,-33.96,38.86,34.85,-14.57,2.6,0.0,107.97,-11.97,96.0
12065,14.01,6.91,46.15,2.15,0.67,0.0,-2.6,-32.58,36.42,33.9,-14.85,2.67,0.0,105.02,-12.17,92.84
12066,14.97,7.7,49.8,2.01,1.28,0.0,-4.33,-31.5,33.97,32.8,-14.96,2.65,0.0,106.68,-12.32,94.37
12067,13.88,9.77,45.79,1.98,0.01,0.0,-4.39,-33.17,35.54,34.43,-14.91,2.65,0.0,103.84,-12.26,91.58
12068,14.86,6.3,45.18,1.8,0.23,0.0,-3.64,-33.33,35.55,34.46,-14.48,2.65,0.0,101.4,-11.83,89.58
12069,15.23,9.99,44.9,5.31,2.13,0.0,-4.08,-32.45,36.15,34.21,-14.66,2.65,0.0,111.4,-12.01,99.39
12070,18.06,5.99,49.48,2.1,0.55,0.0,-4.2,-33.49,33.44,34.63,-14.55,2.65,0.0,106.56,-11.9,94.66
12071,12.97,8.25,44.41,2.3,1.36,0.0,-4.15,-33.42,34.96,34.51,-14.47,2.63,0.0,101.18,-11.84,89.34
12072,10.64,7.3,49.01,2.39,0.06,0.0,-3.87,-33.61,36.93,34.9,-15.14,2.68,0.0,103.73,-12.46,91.27
12073,11.02,9.12,51.66,2.11,0.27,0.0,-4.04,-32.71,34.79,34.45,-14.94,2.65,0.0,106.66,-12.28,94.38
12074,13.23,10.02,44.65,3.14,0.41,0.0,-4.08,-32.31,36.89,34.19,-14.87,2.66,0.0,106.13,-12.21,93.92
12075,8.35,6.89,48.44,2.05,0.11,0.0,-4.02,-33.87,39.04,35.23,-14.69,2.63,0.0,102.21,-12.05,90.16
12076,16.5,8.84,50.73,3.8,0.06,0.0,-5.03,-32.84,33.45,33.69,-14.48,2.68,0.0,109.2,-11.8,97.4
12077,14.85,12.44,45.86,4.25,0.57,0.0,-3.7,-33.57,34.58,34.87,-14.56,2.71,0.0,110.15,-11.85,98.29
12078,14.51,8.28,46.51,2.85,1.48,0.0,-3.6,-32.39,33.99,33.44,-15.07,2.65,0.0,105.05,-12.42,92.63
12079,11.08,7.58,49.78,2.28,0.11,0.0,-3.67,-32.93,34.44,33.85,-14.7,2.66,0.0,102.53,-12.04,90.49
12080,12.19,12.01,43.2,2.31,1.95,0.0,-4.61,-31.09,35.33,33.41,-15.19,2.63,0.0,104.7,-12.56,92.15
12081,15.22,9.81,45.09,3.11,1.38,0.0,-2.63,-32.76,35.13,33.5,-14.86,2.67,0.0,107.86,-12.19,95.67
12082,16.73,8.38,50.09,2.47,0.73,0.0,-3.76,-32.4,35.04,34.5,-15.19,2.63,0.0,111.81,-12.57,99.24
12083,14.78,12.7,44.01,2.86,0.53,0.0,-3.08,-33.21,39.14,34.83,-14.86,2.66,0.0,112.58,-12.19,100.38
12084,9.01,8.01,47.56,2.02,0.63,0.0,-4.25,-32.43,38.6,34.19,-15.03,2.66,0.0,103.34,-12.36,90.98
12085,7.89,7.77,47.58,1.84,0.17,0.0,-4.0,-33.63,37.77,34.35,-14.91,2.67,0.0,99.73,-12.25,87.49
12086,14.07,7.23,47.14,2.11,0.63,0.0,-4.17,-33.84,36.31,34.14,-14.68,2.67,0.0,103.62,-12.01,91.61
12087,11.8,9.53,49.01,2.81,0.13,0.0,-4.26,-34.45,38.29,36.06,-14.78,2.67,0.0,108.93,-12.11,96.82
12088,11.36,10.26,45.43,2.12,0.83,0.0,-5.05,-31.53,33.23,32.55,-14.84,2.68,0.0,99.22,-12.16,87.06
12089,18.08,9.44,47.78,2.4,0.73,0.0,-3.84,-32.26,34.87,33.51,-14.98,2.69,0.0,110.71,-12.29,98.42
12090,11.14,5.11,44.18,1.87,1.18,0.0,-4.57,-33.25,39.35,34.15,-14.46,2.66,0.0,99.17,-11.81,87.37
12091,11.88,6.81,47.19,4.08,0.28,0.0,-4.33,-33.65,39.62,34.7,-14.72,2.67,0.0,106.57,-12.06,94.52
12092,10.94,11.67,47.83,2.95,0.79,0.0,-4.95,-32.7,36.48,33.96,-14.63,2.62,0.0,106.95,-12.02,94.94
12093,12.66,5.86,46.72,1.85,1.19,0.0,-4.03,-33.29,39.43,33.71,-14.43,2.67,0.0,104.09,-11.76,92.34
12094,20.95,13.38,44.96,3.01,0.17,0.0,-4.33,-33.91,36.46,34.44,-14.84,2.65,0.0,115.12,-12.19,102.93
12095,13.14,7.38,45.88,1.95,0.05,0.0,-3.25,-33.33,37.0,34.58,-15.22,2.66,0.0,103.4,-12.55,90.85
12096,13.13,6.37,42.23,2.25,1.45,0.0,-3.44,-32.16,34.89,33.53,-15.1,2.66,0.0,98.24,-12.44,85.8
12097,12.06,7.96,45.12,1.97,1.23,0.0,-4.25,-32.58,34.19,34.74,-15.27,2.69,0.0,100.45,-12.58,87.87
12098,10.24,8.7,47.18,3.04,0.9,0.0,-4.48,-33.34,38.33,34.42,-14.43,2.64,0.0,105.0,-11.79,93.21
12099,9.51,9.24,51.26,2.76,1.46,0.0,-3.18,-31.81,37.78,33.23,-15.01,2.62,0.0,110.24,-12.39,97.86
12100,11.75,11.58,50.4,2.87,0.9,0.0,-4.15,-33.39,38.09,34.13,-14.22,2.66,0.0,112.17,-11.57,100.6
12101,9.22,7.89,50.4,2.47,0.44,0.0,-2.66,-33.74,39.12,34.16,-14.22,2.63,0.0,107.3,-11.59,95.71
12102,13.38,9.36,47.04,2.42,1.19,0.0,-4.16,-32.99,34.48,33.08,-13.62,2.63,0.0,103.81,-10.99,92.82
12103,12.9,10.88,47.32,2.84,0.77,0.0,-3.28,-33.1,37.56,33.4,-14.26,2.64,0.0,109.29,-11.62,97.68
12104,10.6,9.37,49.36,2.39,2.8,0.0,-4.18,-33.53,36.03,33.26,-13.77,2.63,0.0,106.1,-11.14,94.96
12105,13.21,9.37,51.19,1.84,0.44,0.0,-3.08,-34.16,36.39,34.06,-13.61,2.64,0.0,109.27,-10.97,98.3
12106,14.56,5.9,44.12,1.59,0.57,0.0,-2.25,-34.18,34.05,34.17,-13.81,2.57,0.0,98.53,-11.24,87.28
12107,15.09,12.09,45.43,4.62,1.05,0.0,-0.77,-34.95,37.08,35.11,-14.09,2.64,0.0,114.76,-11.45,103.31
12108,18.93,7.41,48.46,2.52,2.21,0.0,-4.14,-33.65,35.0,33.96,-14.09,2.68,0.0,110.71,-11.4,99.3
12109,19.95,9.01,43.72,3.71,0.71,0.0,-3.34,-32.81,30.36,33.73,-14.69,2.67,0.0,105.05,-12.02,93.03
12110,11.85,7.12,47.05,1.66,2.27,0.0,-3.31,-32.39,35.16,32.15,-13.9,2.62,0.0,101.56,-11.27,90.28
12111,17.41,9.34,45.35,1.86,0.47,0.0,-3.64,-34.27,34.72,33.51,-13.35,2.62,0.0,104.75,-10.73,94.02
12112,11.83,7.47,44.78,1.18,0.95,0.0,-3.23,-33.9,33.55,34.34,-14.26,2.63,0.0,96.98,-11.63,85.35
12113,9.52,10.61,42.21,1.8,0.81,0.0,-1.13,-35.63,36.07,36.08,-13.93,2.61,0.0,100.34,-11.31,89.03
12114,11.39,9.55,44.9,2.31,0.2,0.0,-2.13,-34.79,37.72,35.47,-14.24,2.64,0.0,104.61,-11.6,93.01
12115,14.65,10.69,42.54,3.42,3.55,0.0,-3.16,-32.91,36.46,33.31,-14.09,2.62,0.0,108.55,-11.47,97.08
12116,11.88,7.08,48.83,2.78,0.49,0.0,-4.87,-33.14,37.43,33.3,-13.66,2.64,0.0,103.79,-11.02,92.77
12117,7.51,6.79,46.43,2.4,1.13,0.0,-3.98,-34.66,39.94,34.58,-13.51,2.6,0.0,100.14,-10.92,89.22
12118,14.24,8.64,42.04,1.6,0.65,0.0,-3.01,-33.61,34.89,33.89,-14.4,2.63,0.0,99.33,-11.78,87.55
12119,16.22,6.97,43.7,1.62,0.91,0.0,-2.82,-32.4,32.07,33.11,-14.42,2.65,0.0,99.37,-11.76,87.6
12120,14.82,7.58,44.92,2.7,0.41,0.0,-3.79,-33.45,34.98,33.66,-13.89,2.65,0.0,101.85,-11.24,90.6
12121,8.46,9.72,47.02,2.74,0.38,0.0,-4.19,-32.12,35.97,34.29,-15.06,2.67,0.0,102.27,-12.39,89.88
12122,13.6,13.22,47.0,2.83,0.06,0.0,-4.05,-32.73,34.51,33.87,-15.09,2.66,0.0,108.3,-12.44,95.87
12123,12.01,6.48,50.67,2.22,0.68,0.0,-4.12,-33.04,36.73,33.99,-14.48,2.63,0.0,105.63,-11.85,93.78
12124,13.9,6.77,49.01,2.07,0.07,0.0,-4.45,-32.67,35.47,33.64,-14.95,2.66,0.0,103.81,-12.3,91.51
12125,15.9,8.49,49.25,2.5,1.73,0.0,-4.33,-33.9,37.27,33.9,-14.33,2.67,0.0,110.81,-11.66,99.15
12126,14.69,12.13,47.19,3.52,0.3,0.0,-4.04,-31.96,33.78,33.24,-14.97,2.63,0.0,108.86,-12.34,96.51
12127,10.94,7.37,51.62,3.19,1.23,0.0,-4.73,-33.19,36.26,35.29,-14.86,2.64,0.0,107.97,-12.22,95.75
12128,8.26,9.57,44.19,2.66,0.78,0.0,-3.68,-32.9,38.16,34.18,-14.26,2.62,0.0,101.2,-11.64,89.56
12129,11.91,8.35,47.89,2.0,1.61,0.0,-4.46,-33.27,36.81,34.85,-14.3,2.67,0.0,105.71,-11.63,94.08
12130,11.89,8.85,44.79,2.52,0.74,0.0,-4.37,-31.8,36.53,34.24,-15.22,2.67,0.0,103.38,-12.55,90.83
12131,15.7,6.93,47.84,3.44,0.67,0.0,-4.61,-33.05,33.17,34.6,-14.71,2.71,0.0,104.68,-11.99,92.69
12132,14.58,6.34,46.41,2.74,0.06,0.0,-4.19,-31.63,34.68,33.34,-14.82,2.64,0.0,102.33,-12.18,90.15
12133,14.82,13.15,42.68,3.05,1.76,0.0,-3.32,-32.85,36.69,34.25,-14.93,2.65,0.0,110.23,-12.28,97.95
12134,10.61,8.38,46.83,1.62,0.67,0.0,-1.15,-32.18,35.26,33.57,-14.82,2.63,0.0,103.61,-12.19,91.43
12135,15.36,8.75,47.7,3.01,0.42,0.0,-1.71,-33.43,38.08,34.6,-15.01,2.67,0.0,112.78,-12.34,100.44
12136,12.12,6.17,47.15,1.47,0.19,0.0,-2.86,-33.43,36.7,34.37,-14.49,2.66,0.0,101.88,-11.83,90.05
12137,14.69,7.08,45.98,1.77,0.17,0.0,-4.04,-33.46,35.05,34.66,-14.36,2.68,0.0,101.91,-11.68,90.23
12138,15.95,5.77,47.11,1.96,0.44,0.0,-4.06,-33.24,36.56,34.78,-14.57,2.66,0.0,105.27,-11.92,93.35
12139,8.5,9.38,44.11,1.46,2.09,0.0,-2.14,-33.73,39.0,35.57,-15.37,2.65,0.0,104.25,-12.72,91.53
12140,8.03,6.96,47.1,1.86,0.16,0.0,-3.57,-32.7,37.81,34.55,-14.94,2.67,0.0,100.2,-12.27,87.94
12141,7.55,8.06,44.26,2.63,0.32,0.0,-4.27,-32.38,40.09,34.37,-15.08,2.61,0.0,100.62,-12.47,88.16
12142,12.57,10.74,45.29,3.01,1.3,0.0,-3.76,-33.0,39.18,34.21,-15.39,2.66,0.0,109.54,-12.73,96.81
12143,12.84,5.11,48.85,1.92,0.64,0.0,-3.62,-32.73,35.03,34.23,-14.94,2.69,0.0,102.27,-12.24,90.03
12144,14.92,9.78,42.92,2.07,0.29,0.0,-3.48,-33.58,37.05,34.3,-14.67,2.64,0.0,104.28,-12.03,92.25
12145,21.04,5.62,47.1,2.83,0.7,0.0,-3.68,-32.99,33.46,34.41,-14.77,2.65,0.0,108.49,-12.12,96.37
12146,15.41,10.93,52.8,3.04,1.61,0.0,-4.37,-33.29,34.37,34.6,-14.74,2.69,0.0,115.09,-12.05,103.04
12147,20.36,8.5,47.16,3.08,1.96,0.0,-4.15,-32.56,31.56,32.86,-14.4,2.66,0.0,108.77,-11.74,97.04
12148,14.35,5.87,49.36,1.08,0.82,0.0,-3.78,-33.0,35.02,34.35,-15.14,2.66,0.0,104.07,-12.48,91.59
12149,13.77,7.28,47.96,2.08,0.8,0.0,-4.56,-32.52,37.16,34.11,-14.76,2.67,0.0,106.08,-12.09,93.99
12150,12.49,8.06,48.75,2.72,0.04,0.0,-4.2,-33.64,35.37,34.87,-14.66,2.65,0.0,104.47,-12.0,92.47
12151,9.42,10.07,48.4,2.36,2.23,0.0,-4.57,-33.81,38.85,34.26,-14.26,2.67,0.0,107.19,-11.59,95.6
12152,13.29,7.5,46.74,2.37,0.17,0.0,-3.16,-34.99,36.72,36.05,-14.8,2.64,0.0,104.68,-12.16,92.52
12153,8.64,11.9,51.16,2.17,0.02,0.0,-4.05,-33.0,36.52,34.83,-14.53,2.65,0.0,108.2,-11.88,96.32
12154,8.2,9.95,43.06,3.68,0.63,0.0,-3.19,-34.71,39.2,35.99,-14.62,2.69,0.0,102.81,-11.94,90.88
12155,11.26,12.6,46.03,3.43,0.7,0.0,-2.53,-33.82,38.06,35.11,-14.65,2.63,0.0,110.84,-12.03,98.82
12156,14.01,6.78,47.7,2.27,0.29,0.0,-4.51,-32.14,35.82,32.95,-14.69,2.64,0.0,103.16,-12.05,91.11
12157,8.9,8.68,45.22,2.98,0.07,0.0,-3.46,-33.84,37.79,34.94,-14.74,2.68,0.0,101.29,-12.06,89.23
12158,10.71,7.65,45.56,1.83,0.03,0.0,-3.3,-31.91,38.55,34.15,-15.64,2.62,0.0,103.27,-13.02,90.26
12159,13.27,9.84,44.63,2.61,0.15,0.0,-3.31,-32.1,36.54,33.83,-15.28,2.67,0.0,105.46,-12.61,92.85
12160,13.46,7.93,51.56,2.3,2.18,0.0,-5.01,-31.67,34.61,32.81,-14.66,2.67,0.0,108.18,-11.99,96.2
12161,16.16,10.1,48.0,3.11,0.59,0.0,-3.09,-33.79,37.61,34.52,-15.06,2.66,0.0,113.21,-12.4,100.81
12162,8.48,11.05,44.67,2.37,1.45,0.0,-4.7,-32.42,36.98,34.14,-15.16,2.7,0.0,102.02,-12.46,89.56
12163,11.62,7.02,48.89,1.46,0.87,0.0,-3.78,-33.59,35.84,33.96,-14.66,2.67,0.0,102.27,-12.0,90.27
12164,10.64,11.66,42.82,1.96,2.74,0.0,-4.15,-32.71,35.77,34.0,-14.58,2.67,0.0,102.73,-11.92,90.81
12165,13.57,7.05,46.71,2.33,0.57,0.0,-3.51,-33.22,37.49,34.85,-14.97,2.66,0.0,105.84,-12.3,93.54
12166,12.83,8.57,49.86,2.36,0.05,0.0,-3.13,-33.55,38.4,35.7,-15.05,2.66,0.0,111.09,-12.4,98.7
12167,13.57,6.43,45.11,2.89,0.56,0.0,-4.49,-32.93,34.02,33.97,-14.78,2.65,0.0,99.12,-12.13,87.0
12168,10.39,5.3,51.33,1.71,0.11,0.0,-4.51,-33.23,37.39,34.8,-14.92,2.67,0.0,103.28,-12.25,91.03
12169,12.37,8.71,44.4,2.93,3.11,0.0,-4.64,-32.29,35.18,33.47,-14.49,2.68,0.0,103.23,-11.81,91.42
12170,13.09,7.23,46.35,1.69,1.12,0.0,-4.15,-32.27,33.86,34.4,-15.16,2.67,0.0,101.34,-12.49,88.85
12171,12.91,11.72,44.45,2.41,0.06,0.0,-2.38,-33.5,35.93,35.07,-15.11,2.65,0.0,106.67,-12.46,94.21
12172,20.14,8.91,45.45,2.83,0.96,0.0,-3.81,-32.02,35.05,33.85,-15.55,2.62,0.0,111.37,-12.92,98.45
12173,11.82,12.72,46.12,3.82,0.13,0.0,-3.86,-33.13,38.46,35.23,-15.16,2.64,0.0,111.3,-12.52,98.78
12174,14.22,8.93,44.12,3.39,0.04,0.0,-3.3,-32.69,36.23,34.6,-14.92,2.67,0.0,105.54,-12.25,93.29
12175,8.17,11.32,49.83,2.44,0.94,0.0,-3.85,-31.84,38.21,33.27,-14.87,2.61,0.0,108.51,-12.26,96.25
12176,12.41,7.61,47.42,2.95,1.23,0.0,-4.17,-32.0,36.01,33.18,-14.66,2.67,0.0,104.64,-11.99,92.65
12177,12.7,8.88,46.93,2.25,0.49,0.0,-4.52,-32.62,34.15,34.24,-15.27,2.69,0.0,102.49,-12.58,89.91
12178,14.54,9.41,46.17,2.25,0.23,0.0,-3.98,-32.49,35.07,34.06,-15.04,2.69,0.0,105.25,-12.35,92.9
12179,13.8,9.79,41.83,2.35,2.56,0.0,-1.22,-33.29,39.99,34.32,-14.46,2.6,0.0,110.13,-11.85,98.28
12180,11.59,12.72,45.72,3.39,1.75,0.0,-3.14,-32.25,40.36,32.81,-14.85,2.65,0.0,112.94,-12.2,100.74
12181,10.76,9.58,50.93,2.38,0.01,0.0,-4.48,-31.75,37.68,34.01,-14.93,2.66,0.0,109.11,-12.28,96.83
12182,7.56,11.0,46.2,2.32,2.28,0.0,-3.77,-31.68,40.27,33.5,-14.88,2.66,0.0,107.68,-12.22,95.46
12183,14.06,8.05,46.23,2.28,0.13,0.0,-2.39,-32.78,38.35,33.97,-15.09,2.62,0.0,107.91,-12.46,95.45
12184,18.37,10.18,46.67,3.5,1.07,0.0,-4.2,-33.52,31.63,35.09,-14.88,2.71,0.0,108.8,-12.16,96.64
12185,10.94,8.67,45.31,3.05,1.01,0.0,-3.94,-32.72,38.03,34.05,-14.83,2.65,0.0,104.39,-12.18,92.21
12186,15.93,8.34,41.78,2.91,2.23,0.0,-4.12,-32.69,34.87,33.41,-14.93,2.66,0.0,102.65,-12.26,90.39
12187,7.76,10.05,46.31,3.16,1.86,0.0,-4.05,-31.8,41.97,33.14,-14.71,2.64,0.0,108.41,-12.07,96.34
12188,12.82,7.87,47.27,2.74,1.41,0.0,-4.29,-32.83,35.01,34.75,-14.93,2.61,0.0,104.74,-12.32,92.43
12189,14.42,7.52,43.7,2.28,2.96,0.0,-1.65,-32.87,37.15,33.76,-14.69,2.63,0.0,107.28,-12.06,95.22
12190,15.43,7.97,46.96,2.14,0.1,0.0,-3.97,-33.26,36.47,34.37,-14.95,2.66,0.0,106.21,-12.29,93.92
12191,12.98,8.5,52.5,3.41,0.01,0.0,-4.6,-34.16,38.79,34.9,-13.91,2.66,0.0,112.34,-11.25,101.09
12192,11.69,7.82,48.32,1.88,0.11,0.0,-3.57,-34.57,36.97,35.41,-14.47,2.7,0.0,104.07,-11.76,92.31
12193,11.65,7.12,49.9,2.26,0.07,0.0,-3.63,-32.36,34.36,33.72,-15.06,2.65,0.0,103.1,-12.41,90.7
12194,10.34,8.19,45.11,1.83,0.2,0.0,-3.58,-33.8,38.35,35.17,-14.48,2.65,0.0,101.81,-11.84,89.98
12195,17.05,7.11,46.98,2.52,0.69,0.0,-4.56,-32.71,33.23,34.17,-14.62,2.69,0.0,104.49,-11.93,92.56
12196,11.54,8.31,48.37,2.83,0.1,0.0,-4.59,-34.11,37.52,34.82,-14.78,2.68,0.0,104.8,-12.09,92.7
12197,15.75,7.37,47.74,1.62,0.09,0.0,-3.02,-33.03,34.23,34.38,-15.25,2.64,0.0,105.13,-12.61,92.52
12198,10.69,5.93,45.3,1.55,2.01,0.0,-3.89,-33.15,39.53,33.69,-14.53,2.64,0.0,101.66,-11.89,89.77
12199,17.36,4.23,46.42,3.13,0.59,0.0,-4.46,-32.44,35.38,33.73,-15.14,2.69,0.0,103.94,-12.45,91.49
12200,10.19,9.96,43.83,3.25,0.04,0.0,-2.93,-31.06,36.21,34.03,-15.55,2.59,0.0,103.52,-12.96,90.56
12201,9.19,10.1,46.32,2.47,0.16,0.0,-4.21,-31.57,37.0,33.61,-15.32,2.64,0.0,103.08,-12.68,90.4
12202,10.91,7.56,43.42,1.98,0.56,0.0,-3.38,-32.77,37.1,34.11,-14.91,2.66,0.0,99.5,-12.25,87.25
12203,13.68,7.65,43.9,1.77,1.28,0.0,-3.84,-32.89,34.25,33.33,-14.44,2.67,0.0,99.13,-11.77,87.36
12204,11.48,6.46,45.61,1.73,0.13,0.0,-3.95,-33.21,34.91,34.7,-14.82,2.67,0.0,97.85,-12.16,85.7
12205,11.52,11.9,45.36,3.91,0.86,0.0,-3.81,-33.24,38.71,34.6,-15.19,2.64,0.0,109.82,-12.55,97.27
12206,11.91,8.46,44.49,2.9,1.01,0.0,-4.09,-33.08,36.46,33.9,-14.87,2.65,0.0,101.95,-12.22,89.73
12207,12.33,14.62,45.42,2.35,1.05,0.0,-4.74,-32.41,35.88,33.38,-15.11,2.66,0.0,107.88,-12.45,95.44
